,open,high,low,close,volume,value
2021-11-19 01:40:00,72163000.0,72293000.0,72150000.0,72193000.0,6.8252292,492767560.96471
2021-11-19 01:41:00,72294000.0,72302000.0,72174000.0,72201000.0,6.51558222,470554868.00479
2021-11-19 01:42:00,72290000.0,72299000.0,72100000.0,72118000.0,7.15472084,516431995.00667
2021-11-19 01:43:00,72100000.0,72141000.0,72039000.0,72050000.0,6.15832934,443901794.77558
2021-11-19 01:44:00,72038000.0,72068000.0,72020000.0,72025000.0,5.71284138,411501566.73071
2021-11-19 01:45:00,72023000.0,72031000.0,72000000.0,72000000.0,10.38382812,747760394.37913
2021-11-19 01:46:00,72009000.0,72009000.0,72000000.0,72000000.0,13.80141746,993709412.47924
2021-11-19 01:47:00,72001000.0,72068000.0,71995000.0,72000000.0,55.39197663,3988240284.47778
2021-11-19 01:48:00,72031000.0,72199000.0,72000000.0,72193000.0,6.29328793,453600080.46518
2021-11-19 01:49:00,72193000.0,72199000.0,72000000.0,72056000.0,10.57867648,762322917.07068
2021-11-19 01:50:00,72022000.0,72120000.0,72018000.0,72018000.0,6.79475541,489535591.41715
2021-11-19 01:51:00,72022000.0,72165000.0,71999000.0,72052000.0,7.673296,552747141.31931
2021-11-19 01:52:00,72147000.0,72185000.0,72050000.0,72090000.0,3.23343342,233168911.43654
2021-11-19 01:53:00,72181000.0,72182000.0,72076000.0,72181000.0,5.23205655,377257819.40995
2021-11-19 01:54:00,72140000.0,72193000.0,72140000.0,72193000.0,5.45542239,393723336.533
2021-11-19 01:55:00,72177000.0,72200000.0,72140000.0,72141000.0,11.47252925,827814215.40219
2021-11-19 01:56:00,72140000.0,72151000.0,72069000.0,72105000.0,5.66576944,408484480.64056
2021-11-19 01:57:00,72105000.0,72128000.0,71970000.0,71970000.0,8.5042104,612452693.39754
2021-11-19 01:58:00,71982000.0,71982000.0,71913000.0,71915000.0,6.48579044,466661085.63848
2021-11-19 01:59:00,71913000.0,71919000.0,71900000.0,71901000.0,7.00669851,503798374.46228
2021-11-19 02:00:00,71901000.0,71976000.0,71850000.0,71865000.0,18.60040829,1336897209.05796
2021-11-19 02:01:00,71873000.0,71873000.0,71640000.0,71653000.0,24.32372439,1745132521.60472
2021-11-19 02:02:00,71653000.0,71873000.0,71633000.0,71795000.0,20.21260855,1450213435.83772
2021-11-19 02:03:00,71795000.0,72138000.0,71749000.0,72125000.0,14.16863234,1018740572.38203
2021-11-19 02:04:00,72125000.0,72125000.0,71841000.0,71949000.0,7.12968081,513447864.23738
2021-11-19 02:05:00,71949000.0,71956000.0,71800000.0,71868000.0,2.91057805,209116771.04193
2021-11-19 02:06:00,71868000.0,71883000.0,71802000.0,71835000.0,6.62652383,476079501.77836
2021-11-19 02:07:00,71835000.0,71908000.0,71824000.0,71906000.0,4.17303829,299839833.44558
2021-11-19 02:08:00,71898000.0,71909000.0,71850000.0,71909000.0,6.31544592,453993352.35314
2021-11-19 02:09:00,71909000.0,71909000.0,71850000.0,71875000.0,5.8101733,417673381.24383
2021-11-19 02:10:00,71875000.0,71932000.0,71802000.0,71849000.0,20.35599434,1463433716.58951
2021-11-19 02:11:00,71849000.0,71961000.0,71843000.0,71888000.0,9.54768507,686548553.49589
2021-11-19 02:12:00,71878000.0,71949000.0,71831000.0,71936000.0,16.04412526,1153602658.44018
2021-11-19 02:13:00,71936000.0,72123000.0,71885000.0,72105000.0,8.51777168,613065665.32611
2021-11-19 02:14:00,72113000.0,72113000.0,71884000.0,71929000.0,15.19086563,1093129650.06012
2021-11-19 02:15:00,71887000.0,71948000.0,71801000.0,71801000.0,9.12939531,656135201.81872
2021-11-19 02:16:00,71810000.0,72075000.0,71800000.0,72000000.0,7.6015269,547113462.39769
2021-11-19 02:17:00,72072000.0,72115000.0,71898000.0,72069000.0,8.21991808,592168934.07008
2021-11-19 02:18:00,72069000.0,72250000.0,71993000.0,72200000.0,12.68501251,915086175.90568
2021-11-19 02:19:00,72199000.0,72199000.0,72107000.0,72177000.0,2.77429881,200159588.15905
2021-11-19 02:20:00,72182000.0,72251000.0,72105000.0,72250000.0,5.74992672,415104024.44232
2021-11-19 02:21:00,72250000.0,72255000.0,72000000.0,72050000.0,6.50687938,469063022.30086
2021-11-19 02:22:00,72050000.0,72400000.0,72050000.0,72400000.0,6.55736159,473891299.53146
2021-11-19 02:23:00,72400000.0,72470000.0,72237000.0,72464000.0,6.12401776,442939339.76905
2021-11-19 02:24:00,72468000.0,72468000.0,72247000.0,72339000.0,4.44057342,321206443.01913
2021-11-19 02:25:00,72339000.0,72430000.0,72212000.0,72430000.0,3.21014782,232076511.59656
2021-11-19 02:26:00,72430000.0,72444000.0,72252000.0,72428000.0,4.12417761,298709277.01893
2021-11-19 02:27:00,72361000.0,72425000.0,72361000.0,72400000.0,1.45535956,105372270.79058
2021-11-19 02:28:00,72400000.0,72419000.0,72251000.0,72357000.0,3.39600003,245664565.12361
2021-11-19 02:29:00,72357000.0,72358000.0,72298000.0,72298000.0,1.49162066,107902814.42444
2021-11-19 02:30:00,72335000.0,72470000.0,72250000.0,72435000.0,3.34755876,242256994.85162
2021-11-19 02:31:00,72435000.0,72470000.0,72400000.0,72460000.0,3.57226322,258794263.15275
2021-11-19 02:32:00,72460000.0,72470000.0,72435000.0,72470000.0,3.2735502,237173438.99731
2021-11-19 02:33:00,72476000.0,72490000.0,72412000.0,72412000.0,6.90462374,500208483.98393
2021-11-19 02:34:00,72403000.0,72410000.0,72330000.0,72331000.0,4.88974824,353772423.19365
2021-11-19 02:35:00,72384000.0,72384000.0,72320000.0,72325000.0,4.30608257,311500712.05436
2021-11-19 02:36:00,72345000.0,72375000.0,72200000.0,72203000.0,3.68254522,266052243.41965
2021-11-19 02:37:00,72204000.0,72234000.0,72200000.0,72204000.0,2.22578598,160729564.02335
2021-11-19 02:38:00,72202000.0,72434000.0,72133000.0,72345000.0,6.84910107,495235103.07531
2021-11-19 02:39:00,72200000.0,72435000.0,72134000.0,72370000.0,7.5466443,545502561.77863
2021-11-19 02:40:00,72435000.0,72435000.0,72310000.0,72312000.0,1.02889778,74453182.33987
2021-11-19 02:41:00,72312000.0,72331000.0,72211000.0,72252000.0,1.25073676,90426407.33211
2021-11-19 02:42:00,72311000.0,72483000.0,72252000.0,72350000.0,1.86672048,135083174.92319
2021-11-19 02:43:00,72350000.0,72405000.0,72312000.0,72325000.0,1.46703323,106143314.42183
2021-11-19 02:44:00,72394000.0,72396000.0,72264000.0,72306000.0,2.26959432,164184443.44504
2021-11-19 02:45:00,72269000.0,72306000.0,72252000.0,72253000.0,1.52429221,110158722.5822
2021-11-19 02:46:00,72306000.0,72425000.0,72250000.0,72424000.0,11.48794067,830122920.78417
2021-11-19 02:47:00,72276000.0,72424000.0,72276000.0,72301000.0,2.26902942,164171252.4441
2021-11-19 02:48:00,72301000.0,72359000.0,72254000.0,72287000.0,4.28532522,309744157.86151
2021-11-19 02:49:00,72294000.0,72294000.0,72134000.0,72184000.0,2.70721935,195419801.33197
2021-11-19 02:50:00,72184000.0,72184000.0,72134000.0,72155000.0,2.17304914,156822884.85983
2021-11-19 02:51:00,72134000.0,72285000.0,72095000.0,72217000.0,5.98698845,431984150.29062
2021-11-19 02:52:00,72208000.0,72238000.0,72135000.0,72169000.0,1.67241854,120736392.4238
2021-11-19 02:53:00,72228000.0,72229000.0,72101000.0,72177000.0,1.95877015,141357693.29346
2021-11-19 02:54:00,72176000.0,72222000.0,72104000.0,72198000.0,1.54066203,111172064.86267
2021-11-19 02:55:00,72200000.0,72315000.0,72158000.0,72286000.0,6.14009484,443490700.49813
2021-11-19 02:56:00,72288000.0,72296000.0,72150000.0,72184000.0,2.65823986,192038309.43712
2021-11-19 02:57:00,72150000.0,72227000.0,72145000.0,72161000.0,0.8169893,58956716.04489
2021-11-19 02:58:00,72161000.0,72219000.0,72125000.0,72146000.0,2.17795722,157146583.39589
2021-11-19 02:59:00,72146000.0,72214000.0,72101000.0,72102000.0,1.06598353,76874985.79679
2021-11-19 03:00:00,72104000.0,72274000.0,72101000.0,72226000.0,3.96922904,286492046.65136
2021-11-19 03:01:00,72226000.0,72227000.0,72145000.0,72226000.0,3.88410534,280504931.37793
2021-11-19 03:02:00,72227000.0,72250000.0,72148000.0,72181000.0,1.55846519,112526561.10836
2021-11-19 03:03:00,72226000.0,72249000.0,72146000.0,72213000.0,1.73866111,125491551.0707
2021-11-19 03:04:00,72147000.0,72232000.0,72130000.0,72232000.0,3.87491459,279538041.30493
2021-11-19 03:05:00,72158000.0,72232000.0,72155000.0,72232000.0,1.05772888,76336037.18813
2021-11-19 03:06:00,72158000.0,72250000.0,72158000.0,72204000.0,3.38666006,244646610.20682
2021-11-19 03:07:00,72210000.0,72279000.0,72204000.0,72250000.0,1.03809451,74983700.10799
2021-11-19 03:08:00,72279000.0,72280000.0,72249000.0,72249000.0,0.90727085,65567642.44833
2021-11-19 03:09:00,72214000.0,72271000.0,72214000.0,72251000.0,0.87540999,63255988.59466
2021-11-19 03:10:00,72259000.0,72271000.0,72213000.0,72260000.0,1.95843633,141503981.27386
2021-11-19 03:11:00,72271000.0,72299000.0,72161000.0,72181000.0,1.30407989,94206451.78538
2021-11-19 03:12:00,72217000.0,72246000.0,72157000.0,72159000.0,1.93136198,139461086.91115
2021-11-19 03:13:00,72157000.0,72163000.0,72109000.0,72116000.0,3.34115203,241055585.46825
2021-11-19 03:14:00,72109000.0,72120000.0,72059000.0,72060000.0,2.73968446,197501060.77068
2021-11-19 03:15:00,72071000.0,72163000.0,72051000.0,72163000.0,2.6548019,191364957.84424
2021-11-19 03:16:00,72163000.0,72278000.0,72100000.0,72147000.0,0.86198836,62217660.14176
2021-11-19 03:17:00,72147000.0,72150000.0,72077000.0,72120000.0,1.40019973,100974710.10535
2021-11-19 03:18:00,72114000.0,72205000.0,72102000.0,72138000.0,0.29398138,21205933.17578
2021-11-19 03:19:00,72138000.0,72169000.0,72112000.0,72112000.0,0.4676765,33727338.79732
2021-11-19 03:20:00,72138000.0,72167000.0,72059000.0,72060000.0,1.14850284,82793247.78344
2021-11-19 03:21:00,72060000.0,72100000.0,72054000.0,72059000.0,1.63262777,117646285.25818
2021-11-19 03:22:00,72059000.0,72120000.0,72030000.0,72050000.0,2.19568444,158211196.393
2021-11-19 03:23:00,72050000.0,72258000.0,72050000.0,72258000.0,3.33524157,240786774.24261
2021-11-19 03:24:00,72258000.0,72350000.0,72170000.0,72344000.0,4.07515822,294677341.83951
2021-11-19 03:25:00,72331000.0,72344000.0,72321000.0,72322000.0,1.41390735,102262568.99951
2021-11-19 03:26:00,72322000.0,72323000.0,72297000.0,72322000.0,7.19179337,520114731.41734
2021-11-19 03:27:00,72332000.0,72344000.0,72322000.0,72322000.0,3.80825449,275421672.17356
2021-11-19 03:28:00,72344000.0,72344000.0,72219000.0,72222000.0,0.71708362,51853907.2061
2021-11-19 03:29:00,72213000.0,72309000.0,72205000.0,72206000.0,2.1020498,151893172.69473
2021-11-19 03:30:00,72250000.0,72297000.0,72176000.0,72183000.0,1.65793694,119769199.53263
2021-11-19 03:31:00,72184000.0,72344000.0,72184000.0,72344000.0,0.7484687,54095380.27876
2021-11-19 03:32:00,72344000.0,72370000.0,72264000.0,72370000.0,2.77969144,201099171.95334
2021-11-19 03:33:00,72382000.0,72450000.0,72370000.0,72411000.0,0.68385564,49517647.86217
2021-11-19 03:34:00,72411000.0,72450000.0,72411000.0,72413000.0,1.06098973,76850159.83902
2021-11-19 03:35:00,72413000.0,72447000.0,72413000.0,72415000.0,0.66317937,48027456.93156
2021-11-19 03:36:00,72416000.0,72450000.0,72390000.0,72440000.0,3.83967687,278060799.68937
2021-11-19 03:37:00,72440000.0,72440000.0,72358000.0,72405000.0,0.31810951,23033687.08512
2021-11-19 03:38:00,72405000.0,72405000.0,72308000.0,72353000.0,1.06505309,77059497.02389
2021-11-19 03:39:00,72308000.0,72353000.0,72251000.0,72298000.0,1.89819694,137236806.96872
2021-11-19 03:40:00,72266000.0,72299000.0,72202000.0,72233000.0,1.83744974,132781268.09303
2021-11-19 03:41:00,72233000.0,72234000.0,72184000.0,72184000.0,6.61780878,477714916.4794
2021-11-19 03:42:00,72180000.0,72265000.0,72178000.0,72188000.0,2.05302092,148201393.03443
2021-11-19 03:43:00,72188000.0,72265000.0,72188000.0,72190000.0,1.15305941,83244159.12445
2021-11-19 03:44:00,72190000.0,72250000.0,72190000.0,72248000.0,0.29471645,21281962.68259
2021-11-19 03:45:00,72248000.0,72250000.0,72192000.0,72250000.0,0.52346252,37806447.26292
2021-11-19 03:46:00,72243000.0,72248000.0,72202000.0,72243000.0,0.60643468,43804976.91382
2021-11-19 03:47:00,72243000.0,72343000.0,72204000.0,72265000.0,0.45210032,32669393.97759
2021-11-19 03:48:00,72265000.0,72301000.0,72248000.0,72300000.0,0.25921385,18740112.69276
2021-11-19 03:49:00,72300000.0,72300000.0,72267000.0,72298000.0,0.74308148,53721429.65127
2021-11-19 03:50:00,72299000.0,72299000.0,72247000.0,72299000.0,3.12608279,225974998.75301
2021-11-19 03:51:00,72299000.0,72335000.0,72273000.0,72299000.0,1.47590159,106705003.74973
2021-11-19 03:52:00,72335000.0,72359000.0,72200000.0,72269000.0,2.7658965,199952794.62021
2021-11-19 03:53:00,72269000.0,72324000.0,72210000.0,72302000.0,1.10208687,79682843.62506
2021-11-19 03:54:00,72269000.0,72335000.0,72211000.0,72312000.0,0.97447447,70462247.57744
2021-11-19 03:55:00,72315000.0,72362000.0,72224000.0,72285000.0,1.10149966,79625691.66068
2021-11-19 03:56:00,72337000.0,72337000.0,72252000.0,72260000.0,1.18888578,85963915.57006
2021-11-19 03:57:00,72263000.0,72322000.0,72251000.0,72322000.0,0.62620668,45250047.85484
2021-11-19 03:58:00,72252000.0,72448000.0,72251000.0,72445000.0,0.91090962,65875649.61829
2021-11-19 03:59:00,72362000.0,72449000.0,72362000.0,72444000.0,0.33279834,24107585.79482
2021-11-19 04:00:00,72444000.0,72447000.0,72365000.0,72428000.0,0.90451127,65504775.15927
2021-11-19 04:01:00,72366000.0,72440000.0,72366000.0,72437000.0,1.39207631,100800732.87123
2021-11-19 04:02:00,72437000.0,72500000.0,72437000.0,72500000.0,3.97903646,288286526.68181
2021-11-19 04:03:00,72499000.0,72500000.0,72449000.0,72499000.0,3.09577339,224426267.99405
2021-11-19 04:04:00,72499000.0,72520000.0,72499000.0,72513000.0,4.76934417,345778885.60843
2021-11-19 04:05:00,72503000.0,72555000.0,72503000.0,72537000.0,1.23386114,89493435.29368
2021-11-19 04:06:00,72555000.0,72634000.0,72537000.0,72561000.0,1.26696898,91955660.87041
2021-11-19 04:07:00,72595000.0,72730000.0,72550000.0,72668000.0,4.82577937,350583591.4121
2021-11-19 04:08:00,72668000.0,72739000.0,72602000.0,72719000.0,2.12247666,154246551.82266
2021-11-19 04:09:00,72609000.0,72719000.0,72605000.0,72610000.0,0.97678096,70972618.84996
2021-11-19 04:10:00,72697000.0,72703000.0,72609000.0,72630000.0,1.14246758,82982262.87777
2021-11-19 04:11:00,72630000.0,72703000.0,72630000.0,72632000.0,1.00291141,72889705.68986
2021-11-19 04:12:00,72688000.0,72688000.0,72632000.0,72676000.0,1.49982613,108957919.43956
2021-11-19 04:13:00,72683000.0,72683000.0,72654000.0,72654000.0,1.86409354,135461980.81737
2021-11-19 04:14:00,72675000.0,72683000.0,72654000.0,72676000.0,2.29179606,166557428.94291
2021-11-19 04:15:00,72683000.0,72683000.0,72633000.0,72633000.0,1.72954863,125689040.00837
2021-11-19 04:16:00,72633000.0,72675000.0,72609000.0,72609000.0,0.73616514,53471279.01786
2021-11-19 04:17:00,72672000.0,72686000.0,72612000.0,72686000.0,0.65832119,47840657.10698
2021-11-19 04:18:00,72686000.0,72738000.0,72608000.0,72679000.0,2.39339437,173906246.3648
2021-11-19 04:19:00,72737000.0,72738000.0,72617000.0,72624000.0,0.93116483,67691928.78872
2021-11-19 04:20:00,72727000.0,72736000.0,72608000.0,72672000.0,5.4502679,395817990.40921
2021-11-19 04:21:00,72672000.0,72735000.0,72641000.0,72641000.0,1.13408667,82458985.89235
2021-11-19 04:22:00,72693000.0,72750000.0,72641000.0,72750000.0,5.23502131,380750167.48162
2021-11-19 04:23:00,72746000.0,72750000.0,72648000.0,72750000.0,0.80062784,58216301.00829
2021-11-19 04:24:00,72698000.0,72764000.0,72698000.0,72764000.0,0.97413658,70866247.11419
2021-11-19 04:25:00,72764000.0,72791000.0,72700000.0,72752000.0,0.92619224,67383105.30467
2021-11-19 04:26:00,72747000.0,72766000.0,72700000.0,72703000.0,0.89504825,65082261.80742
2021-11-19 04:27:00,72700000.0,72741000.0,72641000.0,72641000.0,1.49948617,108982071.51779
2021-11-19 04:28:00,72696000.0,72717000.0,72610000.0,72643000.0,1.44530353,105053852.82845
2021-11-19 04:29:00,72643000.0,72700000.0,72608000.0,72609000.0,0.7920256,57536602.80962
2021-11-19 04:30:00,72693000.0,72711000.0,72608000.0,72610000.0,1.40036729,101760039.56581
2021-11-19 04:31:00,72610000.0,72700000.0,72608000.0,72700000.0,0.91903782,66786696.18128
2021-11-19 04:32:00,72699000.0,72700000.0,72619000.0,72687000.0,1.12627843,81875628.07316
2021-11-19 04:33:00,72687000.0,72707000.0,72624000.0,72624000.0,0.94197169,68474419.67526
2021-11-19 04:34:00,72697000.0,72706000.0,72686000.0,72706000.0,0.92370294,67154049.19838
2021-11-19 04:35:00,72706000.0,72706000.0,72687000.0,72687000.0,0.68990291,50157544.47476
2021-11-19 04:36:00,72706000.0,72706000.0,72629000.0,72703000.0,0.94696993,68831960.97175
2021-11-19 04:37:00,72629000.0,72703000.0,72629000.0,72703000.0,0.48390869,35177091.24291
2021-11-19 04:38:00,72703000.0,72703000.0,72632000.0,72633000.0,0.74489739,54115040.057
2021-11-19 04:39:00,72687000.0,72687000.0,72629000.0,72632000.0,0.70172182,50977165.52744
2021-11-19 04:40:00,72687000.0,72687000.0,72622000.0,72682000.0,2.07567696,150765075.20305
2021-11-19 04:41:00,72631000.0,72685000.0,72607000.0,72684000.0,1.3884311,100818297.69064
2021-11-19 04:42:00,72684000.0,72684000.0,72608000.0,72608000.0,0.60575031,44018762.92549
2021-11-19 04:43:00,72608000.0,72679000.0,72599000.0,72599000.0,0.99563232,72309304.98415
2021-11-19 04:44:00,72600000.0,72660000.0,72550000.0,72563000.0,2.3387482,169773949.21245
2021-11-19 04:45:00,72563000.0,72594000.0,72500000.0,72500000.0,1.25043599,90708656.02434
2021-11-19 04:46:00,72500000.0,72500000.0,72309000.0,72312000.0,2.17373045,157331919.25081
2021-11-19 04:47:00,72425000.0,72426000.0,72250000.0,72385000.0,1.7654309,127682777.94817
2021-11-19 04:48:00,72384000.0,72550000.0,72365000.0,72450000.0,1.92000779,139004260.55888
2021-11-19 04:49:00,72377000.0,72450000.0,72377000.0,72400000.0,2.90214551,210254630.08811
2021-11-19 04:50:00,72450000.0,72450000.0,72359000.0,72404000.0,0.77805475,56352271.34044
2021-11-19 04:51:00,72403000.0,72445000.0,72290000.0,72350000.0,0.82024805,59339403.4795
2021-11-19 04:52:00,72329000.0,72401000.0,72329000.0,72329000.0,0.85301293,61701153.8954
2021-11-19 04:53:00,72401000.0,72401000.0,72328000.0,72329000.0,1.06148889,76820061.67905
2021-11-19 04:54:00,72330000.0,72382000.0,72300000.0,72300000.0,0.47412533,34285703.79362
2021-11-19 04:55:00,72300000.0,72329000.0,72250000.0,72285000.0,1.24358353,89897268.67565
2021-11-19 04:56:00,72285000.0,72328000.0,72285000.0,72324000.0,0.6946093,50227709.53329
2021-11-19 04:57:00,72286000.0,72330000.0,72283000.0,72330000.0,3.60166536,260363627.25184
2021-11-19 04:58:00,72330000.0,72450000.0,72290000.0,72450000.0,1.26872894,91802904.61085
2021-11-19 04:59:00,72402000.0,72450000.0,72325000.0,72325000.0,1.52993199,110728617.98999
2021-11-19 05:00:00,72325000.0,72429000.0,72325000.0,72331000.0,0.96537074,69840502.48556
2021-11-19 05:01:00,72331000.0,72400000.0,72300000.0,72321000.0,1.21587366,87946034.30997
2021-11-19 05:02:00,72321000.0,72381000.0,72290000.0,72300000.0,1.29171859,93402564.98845
2021-11-19 05:03:00,72300000.0,72365000.0,72289000.0,72289000.0,1.08532596,78469170.89065
2021-11-19 05:04:00,72289000.0,72290000.0,72260000.0,72260000.0,1.26456467,91406790.73467
2021-11-19 05:05:00,72275000.0,72284000.0,72256000.0,72284000.0,1.9246553,139104730.62713
2021-11-19 05:06:00,72284000.0,72284000.0,72248000.0,72250000.0,1.1889199,85919793.98623
2021-11-19 05:07:00,72251000.0,72281000.0,72151000.0,72218000.0,2.61068559,188513131.78485
2021-11-19 05:08:00,72217000.0,72218000.0,72151000.0,72214000.0,0.40834329,29485093.19495
2021-11-19 05:09:00,72214000.0,72214000.0,72168000.0,72214000.0,0.53775745,38825144.77847
2021-11-19 05:10:00,72214000.0,72214000.0,72152000.0,72152000.0,3.41874516,246715027.56545
2021-11-19 05:11:00,72152000.0,72327000.0,72151000.0,72327000.0,2.19564986,158520158.48897
2021-11-19 05:12:00,72201000.0,72327000.0,72201000.0,72309000.0,0.803135,58016515.19192
2021-11-19 05:13:00,72211000.0,72314000.0,72210000.0,72296000.0,0.95961713,69334653.938
2021-11-19 05:14:00,72296000.0,72329000.0,72230000.0,72300000.0,1.12647402,81446645.68484
2021-11-19 05:15:00,72300000.0,72329000.0,72300000.0,72300000.0,2.42770143,175527986.95623
2021-11-19 05:16:00,72281000.0,72318000.0,72213000.0,72214000.0,0.82120567,59328953.53446
2021-11-19 05:17:00,72214000.0,72300000.0,72208000.0,72300000.0,0.42117371,30422835.402
2021-11-19 05:18:00,72300000.0,72300000.0,72215000.0,72223000.0,0.51781114,37413656.17161
2021-11-19 05:19:00,72294000.0,72349000.0,72223000.0,72349000.0,1.36539312,98729622.22431
2021-11-19 05:20:00,72350000.0,72358000.0,72316000.0,72347000.0,1.3227553,95689874.47603
2021-11-19 05:21:00,72344000.0,72387000.0,72242000.0,72330000.0,2.34713617,169727968.2564
2021-11-19 05:22:00,72330000.0,72330000.0,72268000.0,72287000.0,2.48162975,179408530.55387
2021-11-19 05:23:00,72287000.0,72416000.0,72268000.0,72416000.0,1.40309757,101521549.23775
2021-11-19 05:24:00,72404000.0,72414000.0,72310000.0,72413000.0,0.43827829,31724303.02334
2021-11-19 05:25:00,72310000.0,72415000.0,72310000.0,72318000.0,0.86780003,62791431.00791
2021-11-19 05:26:00,72414000.0,72414000.0,72310000.0,72313000.0,0.41450983,29991586.82413
2021-11-19 05:27:00,72377000.0,72402000.0,72313000.0,72314000.0,0.29050504,21020894.55698
2021-11-19 05:28:00,72398000.0,72399000.0,72314000.0,72389000.0,0.77418017,56009973.94957
2021-11-19 05:29:00,72315000.0,72389000.0,72314000.0,72387000.0,0.92276155,66736900.17061
2021-11-19 05:30:00,72387000.0,72387000.0,72316000.0,72387000.0,2.0346592,147222395.25267
2021-11-19 05:31:00,72316000.0,72387000.0,72200000.0,72311000.0,4.15663596,300362550.8017
2021-11-19 05:32:00,72300000.0,72311000.0,72200000.0,72218000.0,4.66278873,336949439.41938
2021-11-19 05:33:00,72307000.0,72310000.0,72115000.0,72292000.0,5.00365267,361220734.22722
2021-11-19 05:34:00,72230000.0,72294000.0,72167000.0,72284000.0,1.66043191,119971146.27784
2021-11-19 05:35:00,72284000.0,72284000.0,72195000.0,72280000.0,1.02806699,74303784.56152
2021-11-19 05:36:00,72283000.0,72283000.0,72213000.0,72255000.0,0.79488628,57442153.64009
2021-11-19 05:37:00,72255000.0,72283000.0,72210000.0,72283000.0,2.7489104,198636756.69769
2021-11-19 05:38:00,72277000.0,72388000.0,72273000.0,72295000.0,0.86606451,62619251.58911
2021-11-19 05:39:00,72295000.0,72349000.0,72260000.0,72348000.0,1.91928418,138747045.91726
2021-11-19 05:40:00,72348000.0,72349000.0,72273000.0,72319000.0,1.02512137,74146886.98257
2021-11-19 05:41:00,72347000.0,72349000.0,72273000.0,72346000.0,0.43247853,31285930.34999
2021-11-19 05:42:00,72348000.0,72399000.0,72346000.0,72380000.0,0.74015551,53556703.366
2021-11-19 05:43:00,72380000.0,72406000.0,72346000.0,72406000.0,0.57710146,41760840.61202
2021-11-19 05:44:00,72405000.0,72420000.0,72347000.0,72348000.0,1.32606231,96007810.22684
2021-11-19 05:45:00,72420000.0,72531000.0,72349000.0,72526000.0,1.89796182,137481456.83467
2021-11-19 05:46:00,72526000.0,72586000.0,72384000.0,72585000.0,1.12223368,81384647.46314
2021-11-19 05:47:00,72499000.0,72611000.0,72499000.0,72611000.0,1.849751,134245122.36198
2021-11-19 05:48:00,72613000.0,72817000.0,72551000.0,72776000.0,3.42643777,249001464.63477
2021-11-19 05:49:00,72776000.0,72860000.0,72750000.0,72828000.0,0.57696295,42009760.58389
2021-11-19 05:50:00,72828000.0,72828000.0,72638000.0,72742000.0,2.07086879,150700461.88497
2021-11-19 05:51:00,72730000.0,72774000.0,72546000.0,72600000.0,2.66864481,193855784.29529
2021-11-19 05:52:00,72600000.0,72680000.0,72533000.0,72629000.0,1.55421612,112794695.49136
2021-11-19 05:53:00,72629000.0,72629000.0,72480000.0,72480000.0,1.20518431,87412621.96169
2021-11-19 05:54:00,72473000.0,72627000.0,72394000.0,72552000.0,0.84364482,61186313.50671
2021-11-19 05:55:00,72551000.0,72552000.0,72431000.0,72545000.0,0.45331233,32874341.94573
2021-11-19 05:56:00,72545000.0,72545000.0,72478000.0,72525000.0,0.5423732,39325119.4524
2021-11-19 05:57:00,72525000.0,72525000.0,72411000.0,72411000.0,1.71221186,124106301.99842
2021-11-19 05:58:00,72411000.0,72414000.0,72349000.0,72350000.0,0.6538194,47320962.12449
2021-11-19 05:59:00,72350000.0,72351000.0,72290000.0,72291000.0,2.10197131,152047102.87622
2021-11-19 06:00:00,72291000.0,72395000.0,72285000.0,72346000.0,2.58979496,187248640.07915
2021-11-19 06:01:00,72391000.0,72446000.0,72331000.0,72395000.0,1.25810462,91076021.68397
2021-11-19 06:02:00,72395000.0,72541000.0,72391000.0,72460000.0,1.95667379,141744276.83825
2021-11-19 06:03:00,72513000.0,72544000.0,72459000.0,72513000.0,1.18070631,85642783.36824
2021-11-19 06:04:00,72541000.0,72545000.0,72470000.0,72500000.0,0.81699811,59255008.85579
2021-11-19 06:05:00,72500000.0,72551000.0,72468000.0,72551000.0,0.56376248,40876886.45255
2021-11-19 06:06:00,72551000.0,72551000.0,72475000.0,72515000.0,1.87198824,135742255.75661
2021-11-19 06:07:00,72501000.0,72516000.0,72467000.0,72486000.0,1.23336464,89397980.40362
2021-11-19 06:08:00,72475000.0,72486000.0,72467000.0,72467000.0,3.60655292,261363616.21479
2021-11-19 06:09:00,72467000.0,72475000.0,72395000.0,72395000.0,1.29964782,94130461.86276
2021-11-19 06:10:00,72395000.0,72396000.0,72247000.0,72396000.0,1.80285745,130394466.38949
2021-11-19 06:11:00,72396000.0,72396000.0,72318000.0,72394000.0,2.78999337,201944480.94005
2021-11-19 06:12:00,72395000.0,72395000.0,72325000.0,72388000.0,0.55632143,40245504.70886
2021-11-19 06:13:00,72388000.0,72440000.0,72330000.0,72396000.0,1.86100036,134731302.86603
2021-11-19 06:14:00,72397000.0,72430000.0,72328000.0,72336000.0,3.33893074,241708300.2984
2021-11-19 06:15:00,72328000.0,72336000.0,72271000.0,72272000.0,3.02971482,219080804.08268
2021-11-19 06:16:00,72289000.0,72323000.0,72243000.0,72270000.0,1.41892367,102533098.9163
2021-11-19 06:17:00,72270000.0,72324000.0,72244000.0,72245000.0,1.73071022,125087106.64254
2021-11-19 06:18:00,72245000.0,72248000.0,72238000.0,72238000.0,4.17775618,301821945.9061
